86,100
86,100
86,100
86,100
81,80
84,80
83,80
R,48
71,20
74,20
74,40
74,35
R,6
76,37
R,3
71,40
71,40
71,40
R,24
67,20
72,20
74,20
74,20
74,20
74,20
74,20
76,40
71,40
71,40
71,40
72,78
R,2
71,76
R,5
64,40
R,100
R,100
R,100
R,100
R,100
R,76
71,20
74,20
74,20
74,20
74,20
74,20
76,40
71,40
71,40
R,72
67,20
71,20
74,20
74,20
74,20
74,20
74,20
76,40
71,40
71,40
71,40
72,79
R,1
71,76
R,5
64,40
R,100
R,44
71,19
R,1
72,18
R,2
71,76
R,5
67,40
R,100
R,60
86,100
86,100
86,100
86,100
81,80
84,80
83,80
R,35
72,5
R,1
74,40
74,20
74,20
74,20
74,20
76,40
71,40
71,40
62,20
62,20
74,40
74,40
74,20
74,20
74,20
74,20
76,40
71,40
71,40
71,40
72,60
71,60
64,40
R,100
R,100
R,100
R,100
R,100
R,100
69,20
71,20
74,20
74,27
74,27
74,27
76,40
71,40
71,40
R,72
67,20
71,20
74,20
74,40
74,40
76,40
71,40
71,60
71,20
72,39
R,1
71,76
R,5
64,40
R,100
R,100
R,100
R,100
R,100
R,100
75,20
76,40
79,40
76,20
79,40
79,32
76,9
74,40
74,20
74,20
74,20
R,96
79,19
R,1
76,37
R,3
83,39
R,1
81,100
81,33
R,33
74,20
79,20
76,15
77,4
R,1
79,37
R,3
79,20
76,20
79,20
79,60
74,20
74,20
74,40
R,48
79,37
R,3
79,20
76,38
R,2
83,37
R,3
81,58
R,2
81,72
R,3
74,5
R,1
76,38
R,2
79,40
79,20
79,20
76,20
79,40
79,55
74,4
R,2
76,40
R,48
76,20
79,40
79,40
79,38
R,27
81,40
76,20
76,18
R,2
74,38
R,3
72,40
71,80
R,72
69,20
69,80
R,48
67,40
69,18
R,2
71,57
R,100
R,100
R,92
67,20
67,20
67,20
71,69
R,3
72,38
R,27
70,20
69,20
71,60
69,80
R,96
62,20
69,40
69,40
71,20
67,20
67,20
67,40
86,100
86,100
86,100
86,100
81,80
84,80
83,80
R,24
69,20
71,20
74,20
74,20
74,20
74,35
R,6
76,40
71,40
71,40
69,20
67,20
71,20
74,20
74,40
74,40
74,20
76,20
71,20
71,40
71,60
71,40
71,18
R,2
72,17
R,3
71,76
R,5
64,100
64,20
R,100
R,100
R,100
R,100
R,100
R,4
69,15
72,4
R,2
74,40
74,20
74,20
74,20
74,18
R,2
76,18
R,2
71,19
R,2
71,40
71,40
R,72
69,20
72,20
74,20
74,40
74,20
76,20
71,40
71,80
R,24
62,20
71,18
R,2
72,18
R,2
71,40
71,36
R,5
64,100
64,20
R,100
R,100
R,100
R,100
R,100
R,4
75,20
76,40
79,40
76,20
79,40
79,32
76,7
R,2
74,40
74,20
74,20
74,20
R,96
79,18
R,2
76,38
R,2
83,34
R,6
81,100
81,33
R,33
74,20
79,20
76,15
77,4
R,2
79,40
79,20
76,20
79,20
79,60
74,20
74,20
74,40
R,48
79,40
79,19
R,1
76,40
83,36
R,4
81,60
81,72
R,3
74,4
R,2
76,38
R,2
79,40
79,20
79,20
76,18
R,2
79,40
79,55
74,4
R,2
76,40
R,48
76,18
R,2
79,40
79,40
79,38
R,27
81,40
76,20
76,18
R,2
74,38
R,3
72,40
71,80
R,72
69,20
69,80
R,48
67,40
69,17
R,3
71,57
R,100
R,100
R,92
67,20
67,20
67,15
69,4
R,3
71,70
R,2
72,38
R,27
70,18
R,2
69,18
R,2
71,59
R,1
69,80
R,96
62,20
69,40
69,40
71,20
67,20
67,20
67,100
67,20
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,20
78,40
79,55
81,3
R,3
83,75
76,4
R,2
71,40
71,20
74,60
R,48
71,20
74,40
74,40
69,18
R,2
74,20
71,20
74,20
74,18
R,2
72,19
R,2
72,16
R,4
71,19
R,2
71,20
R,48
74,75
81,5
R,1
83,75
76,5
R,1
71,40
71,20
74,80
67,20
71,40
74,20
74,40
72,20
R,48
71,40
72,20
74,40
72,40
71,46
R,2
67,57
R,28
78,40
79,20
79,20
78,40
76,20
76,19
R,2
74,50
71,10
74,40
74,40
R,24
69,20
78,40
79,20
78,40
74,80
67,15
69,5
R,1
71,40
71,20
71,17
R,3
69,38
R,3
69,40
R,100
R,44
71,40
72,60
71,100
71,40
67,100
67,20
R,100
R,100
R,100
R,100
R,100
R,4
75,20
76,40
79,40
76,20
79,40
79,32
76,7
R,3
74,40
74,20
74,20
74,20
R,96
79,20
76,40
83,36
R,4
81,100
81,33
R,33
74,20
79,20
76,15
77,4
R,1
79,40
79,20
76,17
R,3
79,20
79,60
74,20
74,20
74,40
R,48
79,40
79,20
76,40
83,39
R,1
81,60
81,72
R,3
74,5
R,1
76,38
R,2
79,40
79,20
79,20
76,20
79,40
79,55
74,4
R,1
76,40
R,48
76,20
79,40
79,40
79,38
R,27
81,40
76,20
76,18
R,2
74,38
R,3
72,40
71,80
R,48
72,17
R,3
71,19
R,2
69,80
R,48
67,40
69,18
R,2
71,57
R,100
R,100
R,92
67,20
67,20
67,20
71,71
R,1
72,38
R,27
76,20
74,12
69,8
R,2
71,58
R,2
69,80
R,96
62,20
69,40
69,40
71,20
67,20
67,20
67,100
67,20
R,100
R,60
69,17
R,3
72,59
R,1
71,100
71,14
R,100
R,100
R,48
67,20
67,20
67,15
69,5
R,1
71,70
R,2
72,38
R,27
67,20
67,15
69,4
R,2
71,60
69,80
R,96
62,20
69,40
69,40
71,20
67,20
67,20
67,80
