73,21
R,9
71,55
R,10
69,84
R,100
R,100
R,100
R,100
R,30
66,22
R,8
69,100
69,47
R,69
73,51
R,6
66,85
R,8
64,87
R,4
66,23
R,7
69,100
69,45
R,68
73,52
R,9
66,81
R,7
71,42
R,17
66,19
R,10
69,100
69,47
R,66
73,52
R,8
66,70
R,21
64,85
R,68
66,68
R,21
69,70
R,24
73,52
R,6
71,54
R,7
69,2
R,28
69,48
R,43
66,22
R,8
69,100
69,47
R,69
73,51
R,6
66,85
R,7
64,87
R,4
66,23
R,7
69,100
69,45
R,68
73,52
R,9
66,67
R,21
71,39
R,12
73,56
R,2
71,5
R,8
69,11
R,9
66,86
R,62
73,52
R,8
66,70
R,21
64,85
R,36
64,19
R,13
66,68
R,21
69,70
R,24
73,52
R,6
71,78
R,12
69,48
R,44
73,19
R,10
76,4
R,27
76,8
R,6
64,55
R,9
62,22
R,6
61,24
R,7
59,26
R,2
57,24
R,6
56,70
R,21
57,55
R,35
73,21
R,8
76,10
R,21
76,7
R,7
64,55
R,7
62,26
R,4
61,26
R,4
59,28
R,1
57,31
56,70
R,21
57,55
R,37
57,21
R,9
54,16
R,14
54,23
R,37
64,50
R,7
62,24
R,8
61,24
R,8
59,24
R,4
57,26
R,7
59,51
R,8
61,2
R,29
61,40
R,10
59,1
R,9
57,40
R,52
54,69
R,22
57,87
R,6
61,53
R,5
59,54
R,7
57,1
R,30
57,62
R,28
66,22
R,8
69,25
R,36
69,25
R,35
69,25
R,35
69,25
R,7
73,51
R,6
66,85
R,7
64,87
R,4
66,23
R,7
69,100
69,45
R,68
73,52
R,7
66,84
R,7
71,22
R,7
73,24
R,6
76,23
R,7
76,24
R,6
73,6
R,6
69,86
R,35
69,52
R,8
71,19
R,21
73,40
R,9
71,3
R,8
69,43
R,20
69,9
R,6
68,9
R,8
66,68
R,21
69,70
R,24
73,52
R,6
71,78
R,12
69,48
R,44
73,19
R,10
76,4
R,27
76,8
R,6
64,55
R,9
62,22
R,6
61,24
R,7
59,26
R,2
57,24
R,6
56,70
R,22
78,100
R,18
76,10
R,21
76,25
R,36
64,55
R,7
62,26
R,3
61,26
R,4
59,28
R,1
57,31
56,70
R,21
57,55
R,37
57,21
R,9
56,16
R,14
54,23
R,37
64,50
R,7
62,24
R,8
61,24
R,8
59,24
R,4
57,26
R,7
59,51
R,8
61,2
R,29
61,40
R,10
59,1
R,10
57,42
R,49
69,23
R,6
68,25
R,4
66,25
R,8
64,52
R,7
66,51
R,40
66,70
R,22
65,62
R,89
57,20
R,13
57,20
R,9
56,14
R,18
57,34
R,25
57,21
R,9
56,16
R,14
57,32
R,27
57,24
R,8
56,19
R,12
57,27
R,95
56,4
R,12
56,6
R,6
57,18
R,12
57,20
R,13
56,18
R,10
57,34
R,25
57,23
R,8
61,20
R,10
54,65
R,26
57,26
R,6
56,40
R,81
56,14
R,16
57,20
R,13
57,20
R,9
56,14
R,18
57,34
R,25
57,21
R,40
56,16
R,14
57,20
R,10
57,20
R,10
56,19
R,12
57,27
R,94
56,13
R,18
57,16
R,13
57,23
R,8
56,17
R,13
57,82
R,9
64,16
R,14
64,100
64,100
64,5
R,6
66,22
R,8
69,100
69,46
R,69
73,51
R,6
71,85
R,8
69,88
R,4
66,23
R,7
69,100
69,44
R,68
73,52
R,7
71,85
R,6
69,77
R,8
66,20
R,15
69,94
R,100
R,100
R,100
R,100
R,100
R,100
R,94
66,4
R,27
66,21
R,9
63,24
R,7
68,52
R,7
66,42
R,20
66,69
R,23
66,38
R,22
66,22
R,8
59,5
R,24
59,24
R,7
61,77
R,12
63,72
R,81
66,69
R,23
66,38
R,22
66,22
R,8
59,5
R,24
59,24
R,7
61,77
R,12
59,72
R,85
66,61
R,26
66,43
R,18
66,23
R,7
59,17
R,12
59,26
R,6
61,51
R,8
61,5
R,24
63,48
R,100
R,65
63,90
R,30
64,24
R,8
63,23
R,8
61,53
R,37
59,65
R,25
75,19
R,10
78,4
R,27
78,8
R,6
66,55
R,9
64,22
R,6
63,24
R,7
61,26
R,2
59,24
R,6
58,70
R,21
59,55
R,35
75,21
R,8
78,10
R,21
78,7
R,7
66,55
R,7
64,26
R,4
63,26
R,4
61,28
R,1
59,31
58,70
R,21
59,55
R,37
59,21
R,9
58,16
R,14
56,23
R,37
66,50
R,7
64,24
R,8
63,24
R,8
61,24
R,4
59,26
R,7
61,51
R,8
63,2
R,29
63,77
R,74
56,69
R,22
59,87
R,6
63,53
R,6
61,70
R,22
59,62
R,100
R,50
66,55
R,9
64,22
R,6
63,24
R,7
61,26
R,2
59,24
R,6
58,70
R,21
59,55
R,100
R,4
66,55
R,7
64,26
R,4
63,26
R,4
61,28
R,1
59,31
58,70
R,21
59,55
R,37
59,21
R,9
58,16
R,14
56,23
R,37
66,50
R,7
64,24
R,8
63,24
R,8
61,24
R,4
59,26
R,7
61,51
R,8
63,2
R,29
63,77
R,74
56,69
R,22
59,87
R,6
63,53
R,6
61,70
R,22
59,62
R,59
59,26
R,5
56,69
R,20
59,87
R,6
63,53
R,6
61,55
R,6
59,2
R,28
59,100
59,37
