0,22
0,32
0,32
0,22
2,32
-2,32
-2,22
-1,32
0,32
0,22
1,32
-1,32
-2,22
-2,32
0,32
0,22
2,32
-2,32
-2,22
2,65
R,100
0,8
7,32
0,32
0,22
2,32
-2,32
-2,22
-1,32
0,32
0,22
1,32
-1,32
-2,22
-2,32
0,32
0,22
2,32
-2,32
-2,22
2,65
R,100
0,30
5,22
-1,22
-2,11
-2,43
R,76
7,11
0,11
0,22
0,22
2,32
-2,32
-7,22
4,32
0,32
0,22
1,32
-1,32
-2,22
-2,86
7,65
-3,22
1,32
0,32
0,22
-3,32
-2,32
0,22
-1,32
0,32
1,22
2,32
-2,32
-1,22
1,86
R,100
0,100
0,37
5,22
2,32
0,32
0,22
2,32
-2,32
-2,22
-1,32
0,32
0,22
1,32
-1,32
-2,22
-2,32
0,32
0,22
2,32
-2,32
-2,22
2,65
R,86
5,22
2,32
0,32
0,22
2,32
-2,32
-2,22
-1,32
0,32
0,22
1,32
-1,32
-2,22
-2,32
0,32
0,22
2,32
-2,32
-2,22
2,65
R,100
0,30
5,22
-1,22
-2,11
-2,43
R,76
7,11
0,11
0,22
0,22
2,32
-2,32
-7,22
4,32
0,32
0,22
1,32
-1,32
-2,22
-2,86
7,65
-3,22
1,32
0,32
0,22
-3,32
-2,32
0,22
-1,32
0,32
1,22
2,32
-2,32
-1,22
1,86
R,100
0,100
0,100
0,100
0,100
0,83
4,22
R,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,84
1,22
-1,22
-2,11
-2,43
R,76
7,11
0,11
0,22
0,22
2,32
-2,32
-7,22
4,32
0,32
0,22
1,32
-1,32
-2,22
-2,86
7,65
-3,22
1,32
0,32
0,22
-3,32
-2,32
0,22
-1,32
0,32
1,22
2,32
-2,32
-1,22
1,86
