0,25
2,25
2,25
-2,25
-2,25
7,75
2,73
-2,50
0,73
0,50
-7,25
2,25
2,25
-2,25
-2,25
7,75
2,73
-2,50
0,98
R,25
-7,25
2,25
2,25
-2,25
-2,25
7,75
2,73
-2,50
0,73
0,50
-7,25
2,25
2,25
-2,25
-2,25
7,75
2,73
-2,50
2,100
0,48
R,25
-2,98
R,25
-2,25
0,25
-1,25
-2,25
0,25
0,25
0,25
0,50
0,50
0,25
2,25
-4,25
0,73
R,25
5,25
-1,25
0,25
-2,25
0,50
0,25
0,25
0,50
2,100
R,25
1,25
0,25
-1,25
0,25
-2,25
0,100
0,21
R,25
0,25
-2,25
4,50
-4,25
0,25
5,25
0,25
0,25
-1,25
-2,25
0,25
-2,25
2,73
R,25
0,25
-2,25
2,25
2,25
-4,50
7,75
2,73
-2,25
-10,25
3,73
-3,25
3,25
0,25
2,25
2,25
-2,50
5,75
2,73
-2,50
4,98
-11,25
0,25
5,25
-1,25
-4,50
R,50
7,25
2,73
-2,25
R,25
-7,73
-3,25
3,25
0,25
2,25
2,25
-2,50
-2,25
-3,50
3,25
-3,100
-2,50
5,25
0,25
2,25
2,25
-4,50
R,25
-7,25
11,25
-2,25
0,25
-2,25
0,25
0,25
2,25
-2,25
2,50
0,25
2,25
-2,25
-2,25
R,25
-5,25
9,25
-2,25
0,25
-2,25
0,25
2,25
R,50
-2,25
-3,25
5,50
-2,50
R,25
-7,25
11,25
-2,25
0,25
-2,25
0,25
0,25
2,25
-2,25
2,50
0,25
2,25
-2,25
-2,25
R,25
4,25
0,25
-2,25
0,50
-2,50
R,25
-3,25
3,25
4,25
-7,50
3,50
7,75
2,98
-2,50
R,100
0,100
0,50
-2,50
-1,25
-2,25
0,25
0,25
0,25
0,25
0,25
-2,25
2,25
2,25
-4,25
0,25
R,25
5,25
0,25
-1,25
0,25
-2,50
0,73
0,50
-2,25
2,25
2,25
-2,50
R,25
3,25
-1,25
0,25
-2,25
0,25
0,25
0,25
0,25
0,25
0,50
0,25
2,25
-4,25
0,25
R,25
5,25
0,25
-1,25
0,25
-2,25
0,25
0,25
0,25
0,25
0,50
2,100
-7,25
3,25
5,25
-1,98
-4,25
-1,73
-2,25
3,25
0,25
2,25
2,25
-2,50
-5,25
3,25
5,25
-1,98
-2,25
5,73
-7,25
0,25
0,25
7,25
-3,25
-4,25
-3,25
0,25
3,25
5,25
-1,50
-4,50
7,73
-7,25
0,25
0,25
2,25
2,25
-2,50
-2,25
-3,50
3,25
-3,50
R,25
3,25
R,25
0,25
0,25
0,25
2,25
2,25
-4,50
R,25
-5,25
9,25
-2,25
0,25
-2,25
0,25
0,25
2,25
-2,25
2,50
0,25
2,25
-2,25
-2,25
R,25
-5,25
9,25
-2,25
0,25
-2,25
0,25
2,25
R,50
-2,25
-3,25
5,50
-2,50
R,25
-5,25
9,25
-2,25
0,25
-2,25
0,25
0,25
2,25
-2,25
2,50
0,25
2,25
-4,25
0,25
R,25
4,25
0,25
-2,25
0,50
-2,50
R,25
-3,25
3,25
4,25
-7,50
3,50
R,25
-5,25
9,25
-2,25
0,25
-2,25
0,25
0,25
2,25
-2,25
2,50
0,25
2,25
-2,25
-2,25
R,50
4,25
-2,25
0,25
-2,25
0,25
2,25
R,50
-2,25
-3,25
5,50
-2,50
R,50
4,25
-2,25
0,25
-2,25
0,25
0,25
2,25
-2,25
2,50
0,25
2,25
-4,25
0,25
R,25
4,25
0,25
-2,25
0,50
-2,50
R,25
-3,25
3,25
4,25
-7,50
3,50
R,100
0,100
0,100
0,21
0,25
2,25
2,25
-2,25
-2,25
R,100
0,100
0,100
0,71
0,25
0,25
-1,25
0,25
1,25
0,50
2,50
-2,25
-1,25
0,25
1,25
0,50
2,50
-2,25
-1,50
1,25
0,25
0,25
2,25
-2,25
0,50
2,50
2,50
-4,25
-1,25
-2,25
2,73
1,25
0,50
2,25
-2,25
0,25
0,25
R,25
0,25
0,25
-1,25
0,25
1,25
0,50
-5,100
R,50
4,25
R,25
1,25
R,25
2,25
R,25
2,25
R,25
1,25
2,73
R,100
0,23
-10,60
3,38
0,50
-3,25
R,25
5,25
2,25
-2,50
R,100
0,48
-2,25
0,25
5,73
-1,25
-2,25
-2,25
-3,50
3,50
R,100
0,73
-3,25
3,25
R,25
0,25
R,25
0,25
2,25
2,25
-4,50
R,100
0,100
0,23
5,25
0,25
-1,50
-2,50
-2,50
R,25
-3,25
3,25
-3,25
5,25
-2,25
-1,25
1,100
0,25
R,25
-3,25
3,50
R,50
4,25
-2,25
0,25
-2,25
0,25
0,25
2,50
0,25
-2,25
2,25
2,25
-2,25
-2,25
R,50
4,25
-2,25
-2,25
0,25
0,12
0,12
2,25
R,25
-5,25
3,25
-3,25
5,50
-2,50
R,50
4,25
-2,25
0,50
-2,25
0,25
2,25
-2,25
2,50
0,25
2,25
-4,25
0,25
R,25
4,25
0,25
-2,25
0,50
-2,50
R,50
2,25
2,25
-2,25
-2,25
4,100
0,100
0,73
-5,50
1,50
0,100
-1,50
1,25
0,100
0,48
2,50
2,50
-4,100
R,50
4,25
-2,25
0,25
-2,25
0,50
2,25
-2,25
2,50
0,25
2,25
-4,25
0,25
R,25
4,25
0,25
-2,25
0,50
-2,50
R,50
2,25
2,25
R,50
0,50
3,25
R,50
0,73
R,25
-5,25
-2,73
R,25
0,25
0,25
2,25
2,25
-2,50
-2,25
-3,50
3,25
-3,50
R,48
3,73
-3,25
3,25
0,25
2,25
2,25
-2,50
-2,25
-3,50
3,25
R,75
0,73
-5,25
5,25
0,25
2,25
2,25
-2,50
-2,25
-3,50
3,25
-3,50
R,25
3,100
0,100
0,48
