0,21
R,21
5,21
R,21
-1,83
-4,21
R,21
5,21
R,21
-1,21
R,21
-4,21
R,21
2,100
0,4
R,100
0,100
0,29
-2,21
R,21
5,21
R,21
-1,83
-4,21
R,21
5,21
R,21
-1,21
R,21
-4,21
R,21
2,100
0,4
R,100
0,67
2,21
0,21
0,21
1,10
R,31
-2,2
1,61
-4,21
0,42
-3,21
R,21
6,2
1,61
-2,21
0,83
R,100
0,100
0,29
2,21
0,21
0,21
1,10
R,31
-1,42
-4,21
R,21
0,42
0,21
4,21
-2,42
2,10
R,100
0,100
0,100
0,23
-7,21
7,21
0,21
0,21
1,10
R,31
-2,2
1,61
-4,21
0,42
-3,21
R,21
6,2
1,61
-2,21
0,62
R,100
0,100
0,29
-5,21
7,21
0,21
0,21
0,21
1,21
-1,21
R,21
-4,21
R,21
0,21
R,21
4,21
R,21
-2,42
2,21
-2,21
2,21
-2,21
R,42
2,21
-2,21
2,21
-2,21
R,42
-5,21
2,21
1,21
R,21
-1,21
R,21
1,21
R,21
-1,21
R,21
1,21
R,21
-1,21
R,21
-2,21
R,21
0,21
2,21
1,21
R,21
-1,21
R,21
1,21
R,21
-1,21
R,21
1,21
R,21
-1,21
R,21
-2,21
R,21
3,21
0,21
0,62
-5,21
0,62
-2,21
0,62
-1,21
0,83
12,62
-5,21
0,62
-2,21
-1,83
1,21
0,28
3,28
-3,28
8,42
-1,21
0,62
R,83
-7,21
0,21
0,21
3,21
-3,21
8,62
-1,21
0,62
R,100
0,46
-4,21
R,21
2,21
2,21
1,21
-1,21
1,21
-1,100
0,25
R,62
-4,21
R,21
2,21
2,21
1,21
-1,21
1,21
-1,42
-2,21
0,83
-5,21
0,28
3,28
-3,28
8,42
-1,21
0,62
R,83
-7,21
0,21
0,21
3,21
-3,21
8,62
-1,21
0,62
R,100
0,46
-4,21
R,21
2,21
2,21
1,21
-1,21
1,21
-1,100
0,25
R,62
-4,21
R,21
2,21
2,21
1,21
-1,21
1,21
-1,42
-2,21
0,62
R,21
-3,21
R,21
0,21
R,21
1,21
-1,21
-2,83
R,100
0,67
3,21
R,21
5,21
R,21
-1,21
R,21
-4,21
R,21
2,100
0,4
R,100
0,100
0,29
-2,21
R,21
5,21
R,21
-1,42
R,42
-4,21
R,21
5,21
R,21
-1,21
R,21
-4,21
R,21
2,100
0,4
R,100
0,46
-5,21
7,21
0,21
0,21
1,10
R,31
-2,2
1,61
-4,21
0,42
-3,21
R,21
6,2
1,61
-2,21
0,83
R,100
0,100
0,29
2,21
0,21
0,21
1,10
R,31
-1,42
-4,10
R,31
0,21
R,21
4,21
R,21
-2,42
2,10
R,100
0,100
0,40
0,21
1,21
2,21
R,21
-2,21
R,21
-1,21
R,21
-2,21
R,21
3,21
R,21
-1,21
R,21
-2,21
R,21
-2,21
R,21
4,62
-7,21
0,42
R,100
0,100
0,50
3,21
4,21
R,21
0,21
1,10
R,31
-1,42
-4,10
R,31
0,21
R,21
4,21
R,21
-2,42
2,21
-2,21
2,21
-2,21
R,42
2,21
-2,21
2,21
-2,21
R,42
-5,21
2,21
1,21
R,21
-1,21
R,21
1,21
R,21
-1,21
R,21
1,21
R,21
-1,21
R,21
-2,21
R,21
0,21
2,21
1,21
R,21
-1,21
R,21
1,21
R,21
-1,21
R,21
1,21
R,21
-1,21
R,21
-2,21
R,21
3,21
0,21
0,62
-5,21
0,62
-2,21
0,62
-1,21
0,83
12,62
-5,21
0,62
-2,21
-1,83
1,21
0,31
3,31
-3,21
8,42
-1,21
0,62
R,83
-7,21
0,21
0,21
3,21
-3,21
8,62
-1,21
0,100
0,4
R,100
0,4
-4,42
2,21
2,21
1,21
-1,21
1,21
-1,100
0,25
R,62
-4,21
R,21
2,21
2,21
1,21
-1,21
1,21
-1,42
-2,21
0,83
-5,21
0,31
3,31
-3,21
8,42
-1,21
0,62
R,83
-7,21
0,21
0,21
3,21
-3,21
8,62
-1,21
0,100
0,4
R,100
0,4
-4,42
2,21
2,21
1,21
-1,21
1,21
-1,100
0,25
R,62
-4,42
2,21
2,21
1,21
-1,21
1,21
-1,42
-2,21
0,83
-3,62
R,42
6,62
-1,21
0,62
-2,21
0,62
-2,21
0,42
R,42
5,62
-1,21
0,62
-2,21
0,42
R,42
3,28
0,28
0,28
0,42
-1,21
0,62
R,83
0,21
0,21
0,28
0,28
0,28
0,42
-2,21
0,62
2,21
1,42
R,21
0,21
0,21
0,21
0,21
0,21
0,21
0,62
-1,21
0,62
-2,21
0,62
-2,21
0,62
5,21
0,62
-1,21
0,62
-2,21
0,42
R,42
3,28
0,28
0,28
0,42
-1,21
0,62
R,83
0,21
0,21
0,28
0,28
0,28
0,42
-2,21
0,62
2,21
1,49
R,28
0,28
0,28
0,28
2,28
-2,42
-1,21
0,62
R,83
-7,21
0,21
0,21
3,21
-3,21
8,62
-1,21
0,62
R,100
0,46
-4,42
2,21
2,21
1,21
-1,21
1,21
-1,42
R,100
0,46
-4,21
R,21
2,21
2,21
1,21
-1,21
1,21
-1,42
-2,21
0,21
R,56
3,28
0,28
0,28
2,28
-2,42
-1,21
0,62
R,83
-7,21
0,21
0,21
3,21
-3,21
8,62
-1,21
0,62
R,100
0,46
-4,42
2,21
2,21
1,21
-1,21
1,21
-1,100
0,25
R,62
-4,21
R,21
2,21
2,21
1,21
-1,21
1,21
-1,42
-2,21
0,83
-3,21
R,21
0,21
R,21
1,21
-1,21
-2,42
R,100
0,100
0,8
7,21
R,21
1,21
R,21
-1,21
R,21
-4,21
R,21
2,100
0,4
R,100
0,100
0,29
-2,21
R,21
5,21
R,21
-1,42
R,42
-4,21
R,21
5,21
R,21
-1,21
R,21
-4,21
R,21
2,62
