0,32
0,32
1,16
2,32
-2,32
-1,32
R,32
0,16
1,32
-1,32
0,16
-2,32
2,32
R,100
0,42
0,32
0,32
1,16
2,32
-2,32
-1,32
R,32
0,16
1,32
-1,32
0,16
-2,32
2,32
R,100
0,42
5,32
0,32
0,16
-2,32
0,32
0,32
0,47
2,32
-2,32
-2,32
2,32
0,32
R,100
0,26
2,32
0,16
0,32
-2,47
0,32
0,47
2,47
-2,32
-2,32
2,32
0,63
R,32
-7,32
0,32
-3,16
3,32
2,32
2,47
-2,16
-2,63
-3,16
3,32
-3,16
3,32
2,32
2,63
R,63
-4,16
0,32
-3,16
3,32
2,32
0,79
-3,32
1,32
0,95
R,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,47
4,32
0,32
1,16
2,32
-2,32
-1,32
R,32
0,16
1,32
-1,32
0,16
-2,32
2,32
R,100
0,42
0,32
0,32
1,16
2,32
-2,32
-1,32
R,32
0,16
1,32
-1,32
0,16
-2,32
2,32
R,100
0,42
5,32
0,32
0,16
-2,32
0,32
0,32
0,47
2,32
-2,32
-2,32
2,32
0,63
R,95
2,32
0,16
0,32
-2,47
0,32
0,47
2,47
-2,32
-2,32
2,32
0,63
R,32
-7,32
0,32
-3,16
3,32
2,32
2,47
-2,16
-2,63
-3,16
3,32
-3,16
3,32
2,32
2,63
R,63
-4,16
0,32
-3,16
3,32
2,32
0,79
-3,32
1,32
0,95
R,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,5
0,32
0,32
-3,16
3,32
2,32
2,47
-2,16
-2,63
-3,16
3,32
-3,16
3,32
2,32
2,63
R,63
-4,16
0,32
-3,16
3,32
2,32
0,79
-3,32
1,32
0,95
R,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,84
0,32
0,32
-3,16
3,32
2,32
2,47
-2,16
-2,63
-3,16
3,32
-3,16
3,32
2,32
2,63
R,63
-4,16
0,32
-3,16
3,32
2,32
0,79
-3,32
1,32
0,95
